BPYuhUZDa6m;1
BR3Nz7ahy7H;1
BR4JjSnhGU7;1
BR7A_1BhPKy;1
BR8qmgHh3QA;1
BRhAPpxBhcm;1
BRqrY6vhpSO;1
BRr2hZHBJMW;0
BRr2u-Wh3ay;1
BRZX1yZhEjc;1
BS8FvVxlRH-;0
BSA-iA4hkQR;0
BSA-rbmBTU2;0
BSA-TycBWT9;0
BSaq1Nbhb36;1
BSarC3NBDmO;1
BSarEv_h7lC;0
BSCepBFhbfW;1
BSHzt_WB1RW;1
BSKuyR1BXHl;1
BSWmaGmhISa;0
BSWmp_9BONU;1
BTCF2dXl6Gb;0
BTobDoqFLHR;1
BTu09CqFwTD;1
BUGf3Xdl35-;0
BMpgY8Hjnpz;1
BEANmH-CQFR;1
BFGHOFyCQHF;1
BIpmyvvB-hI;1
BNEb9MihQFJ;1
BODuRcBhPnq;0
BOTh5Ohhbd6;0
BOZurwJBFoE;1
BPpcs4-BSui;0
BRgGvUXguRl;1
66-I5PusN8;1
8PZMTqusOB;1
BBMaCZmOsC5;1
BFnBG_DusNs;1
BGRKyzTOsBN;0
BH6L3qMhGPs;1
BIec6ZzBmBZ;1
BIG2MZogoaj;1
BJ7xtroh8o3;1
BKdFDWPBhSt;1
BMu_uVEhNTh;1
BNTC2Anh-pM;1
BSavjGSBhSe;1
BSGGbqOhISK;1
BTLvjYth-pQ;0
BUZISjLBD5x;1
BUZSffyBvWx;1
88GDZwEeWL;1
8xg_33Eefu;1
BB2mKr9kefF;0
BBTs_jzEeQP;1
BCSCM1rkeQX;1
BHH2CQQDUA1;1
BKgB4zXDH5D;1
BKmFykeDtdp;1
BMnak7cDa0O;1
BMyxVbOjnZw;1
BONxR8KjIL-;1
BQT7isSjIs8;1
BRx_x0_ljRl;1
BSGgWO_gHJp;0
BUa4_seFzJS;1
BUb8THGFd9x;1
BUbv4GCFY_4;1
BUmWOfUFU-M;1
BUooomGFtN0;1
BUOPbdiFrVF;1
BUOPibXFW7o;1
BUOPkeHF4AL;1
BUQ3d2plmFP;1
BUQ3hnNFnI0;1
BUQ3nzxl9yi;1
BUz3uJPFzoV;0
BRo_gGoBmCq;1
BRu4vaDhuGN;1
BSesjkWBkS1;0
BSj60SohRN3;1
BSLvjrmhO_u;1
BSYqJ-5BuU0;0
BS5rUh-Aqel;1
BTujTXDgV1i;1
BUsj5h2giFQ;1
BCuui8pokoi;1
BHttgm7gbdC;1
BNrOZawlTjJ;1
BOumqrEFvRy;1
BPO7IPIF5CC;1
BTJe5yXFXMI;1
BUMa848llx7;1
BUMc-y1FJ0d;1
BUweqpuFuq7;1
BUY4-Jhld_j;0
BUY7aF8FuZW;1
BJ7i46DhsOu;1
BKuLmeiBt5Q;1
BLmq_walJ8N;1
BLXp0Qrltbh;1
BMm4fo8FBrq;1
BNb7HjklNpd;1
BNRVNsXlVVW;1
BNRWck7FxAx;1
BOhk92Vlmzs;1
BOhlQOgF1yJ;1
BOuEAMOFDr2;1
BQHt_HVlOOO;1
BQZoz9AFmu-;1
BRC2N0xl1gG;1
BS7kU9BFomE;1
BS7kWq8l2Zn;1
BTld9qjl_8I;1
BTtkRY0lmri;1
BTyNQ1lF1Rp;1
BU51pXOFVCi;1
BUzKPCGljDz;1
#NAME?;1
#NAME?;1
#NAME?;1
0hAfjxEylo;1
0haTKFEynZ;1
1ig0fukyqW;1
3qS3cvkynB;1
72Wxwekysm;0
7H9KU6Eyi1;1
8RYNefEyhb;1
8ZHQCrkyhA;1
9ww_vuEymF;0
BAAHwirEymM;1
BABNve7kykr;1
BCiAErYkyoq;1
BCiCqkGkyt8;1
BCVLnbGkym0;1
BGhQvkPEyq8;1
BHf_bRkB0a7;1
BIDDRjJhaCy;1
BJApH4OBMh0;1
BJAq3Ckha0O;1
BJxg2sdhPuN;1
BK5nt1sBUrd;1
BK8DGU1Bte1;1
BKu5l1mhseP;1
BLa06UaBFud;1
BLBN1LnhNod;1
BLknKZ3B8Mr;1
BLkoFSTh4zi;1
BLkRlGSh-EF;0
BLkSX2ZB3dd;1
BLyfS9kh0Fr;1
BNhVwzhBODG;0
BNi0G43B4O4;1
BOQ63wMhlWk;0
BOzb-9ShU0P;1
BP9tD7UBTlo;1
BPi5vCQhhrR;1
BPi5wnChGAw;1
BPzB28GBzna;1
BPzB4qShUWb;1
BQqFsEmg_eA;1
BQqQb1wA9OR;0
BQYHn4Ohy5R;1
BS9wD7hgS1H;1
BS9xUfzAa4E;1
BT1aK02go9U;1
v-r9NFEyg7;1
wAUWjOkyjB;1
wDyzlBkylv;1
wESfzNkyuB;1
wseNLmkyjl;1
x-3tzykygd;1
x_AE1Tkyth;1
y9dAnAEyvy;1
yDYJt4Eyoy;1
yE999TkyrN;1
yRycbTkylk;1
yUGOgGkynH;0
BJH_i-6jwGo;1
BJUIZDIjsWw;1
BK5mVHBD_x5;1
BO_pKISASeu;1
BPe9es3jQFx;1
BPwcU5rDasj;1
BR9Yrf8DrUG;1
BSc98GRlgNE;1
BSi0rXDlIg_;1
BTdr9FzlDTz;1
BTU50iAlFJJ;1
BTyrkUhlY_c;1
BUltSAGFWNc;1
BTjPtudgdxz;1
BTwBOfCAScf;1
BTy6A--AtjM;1
BUPVeBqgfBV;1
BURKQ20gLZ3;1
BUTaEB1AP_1;1
BUTYlzug3tV;1
BUTY_GmArdP;1
BUTZMGUgcvt;0
BUv-xeVAP-F;1
BUZd2GKAjc2;0
BSeDki0AUKk;1
BSX5rHkAu_4;0
BS_lP-PgBUF;1
BS_lYKOg9vO;1
BTHRg1Ig64L;0
BTPDBa6AvPo;0
BTrcgV-gAl1;1
BTRcyYTAzzE;1
BTUF3eZA_MR;0
BTUGCJwgZQT;1
BUhvbFTALBN;1
BUYZdNGgKAr;1
BEAnWZyR_Ig;1
BH-zs1PDPUM;1
BIcQMtrDJT5;1
BImoew9jyfT;1
BIOdmnKDDQY;0
BIOhCyiDop-;1
BIOhmtYDxXc;1
BIOj86dDR69;1
BIOkgivDTr5;1
BIPxzdbj9Di;1
BIuOkVGDoQj;1
BIusHggDm1j;1
BIWhjf5j6je;1
BJ4GyxYjGFM;1
BJINQXhDXBr;1
BJK8UuoDoMd;1
BJPxbE2jYR1;0
BJux3WnjEMb;1
BKQQKxvDWTY;1
BKRpkFPjRmx;1
BKSH-BRjkYL;0
BLDPlzADV23;1
BLDRFNqD4ei;1
BM3vvDiDPFZ;1
BMd2PtuD_5C;1
BMdLv1RjWOk;1
BMq4mvfDmEx;1
BObs0ZeDgf6;1
BOwGQdjDWVr;1
BP1l9gXDGYs;0
BQ7WyqrhXQk;1
BT09w3vBZ5s;1
BUlIcKiBrRh;1
BUmGd6pB7HP;0
BUwcG-UB9ov;0
78D4oPII_4;1
80Yj16oI5P;1
8xvyF-oI8A;1
BEheZu4LPBk;1
BH5mczMhERj;0
BJKzunuBFSU;1
BJskpOVBW-x;0
BKNKNn_BjB9;1
BM8r1NNlkBi;1
BNWYN0mlwlJ;1
BOWxIJTFD-Y;1
BQnQm8FB3m1;1
BH0kf6pAYad;1
BH6KpbKAY0X;0
BH8QGLFA5l4;1
BHWYWn1gerC;1
BIdmXuGgC8b;1
BIKD1quAZVv;0
BIR0A4jgktS;0
BJ7UKhbAjNW;1
BKkzlPogO19;1
BLlhjsGgyFd;1
BN8RyGYg_3O;0
BNozuU1jSQB;1
BNqv9kyjYjs;1
BNtu0YlDC5I;0
BNXJjBPAJ-j;1
BNY3xNlg8Ne;1
BOcEZrdg0tK;1
BOEZwtPgKBq;1
BOhJikgg3zj;1
BOJNNvugLeQ;1
BOR7ecVgCba;1
BUjwlGrlck6;1
BI12_L3jKms;1
BIM4ODADpdC;1
BJ-h04ej-kg;1
BJ359Jqjkze;1
BJ4N0l7DZoQ;1
BJABuXJjXDK;0
BJkGCOxj4rm;0
BJSRbMajGM9;1
BJW8hTCjcdQ;1
BJW9D_DjCvn;1
BKcYHqVjyse;1
BKDsnhZjEu3;1
BKDw_6fjzO7;1
BKiIV92Dmlx;1
BKN51ryDRsN;1
BKP44C7Dnfd;1
BKP771FDhje;1
BKYO5W3j5a0;0
BL-t1BXh6TL;1
BLSV1WEBNqj;0
BLSX474hZq-;1
BMchO-7B1vf;1
BMG9hoSh7uQ;1
BMoa4fFhukv;1
BMobCUah4Co;1
BN0SzTlB9XH;1
BNgix4jBAme;1
BNrSUZBhqyx;1
BNs4rvAhMvZ;0
BNwkwKrhWAW;1
BNx1fUYh59Y;1
BN_tBGwBT5M;1
BOFClO4BSjZ;1
BOI5BBIhhuk;1
BON_AjCBLb_;1
BOpZbacBwk0;1
BOrcKv0haU_;1
BORkXmGB--r;0
BOUptVmBlDC;1
BOvhUjyBpWC;1
BOwDuIuhoHi;1
BOZCm8ZBq_2;1
BPaKOu0hBZm;1
BPFBuqOh3Wn;1
BPfLJwKBU1I;1
BPga80_Bu7S;0
BPkYO04hDe3;1
BQhF2M8B8Tq;0
BSbLNeyBdRO;1
BSkMeYYhniC;1
BSlfV9VhTkq;1
BSstTkNBc15;1
BSTDZVEhFN9;1
BT6IJDVhjTM;1
BTD4pNZBLWB;1
BTJdmFUhpap;1
BTtBEEdhaml;1
BU1E5iZh7aL;1
BUn5shshEQR;1
BUV0Im9B9HE;1
BPCpCR4h8p5;1
BQ9NU3QBFf3;1
BR-wo83hWnI;1
BRh03xyBvlm;1
BRI2FINhZzw;0
BSQvuUvhkhp;1
0ukuCclYj1;1
0uUlDNlYkk;0
1XoixbFYl4;1
3_NlinFYu0;0
4b1sfTlYhe;0
5hEseTFYiO;1
5RtGA8lYgb;0
686ITMFYjx;1
6eSiHtlYq2;1
6_VHz9lYlI;1
7IQz-xFYqJ;1
7zIAsEFYjd;0
BBPZiLpFYvG;1
BF8qYuqFYt8;0
BG6lLVuFYmm;1
BHmYBaSBa0x;1
BIKRSjvBjs2;1
BIpJAkFBdRr;1
BJsXetohEOm;1
BNk9gWTBtAo;1
BOruhvhjU11;0
BP93i99D67e;1
BPhT6DqjUNs;1
BPxIQEejX02;0
BQ0EJWAg5mc;1
BQ7_sfwAKGU;1
BRPhIgtAYkI;1
BRVLUfUAql-;1
BT6KmeSAJEk;0
BUeYEbrgwwr;1
BUgBYzlAD8A;1
BUje1IQg8G7;1
_tujDYmnTJ;1
6Ch1MWmSDG;1
87AdxwmSNg;0
BAoCn69mSOm;1
BHor0RJhYSz;0
BIr3_u4huRd;1
BIUtENgBcWv;1
BJEwYd8hhR4;1
BJXRKqyhTez;1
BNHQo_XA-fD;1
BNNj2QjjMzw;1
BPgzcFMADKT;1
BQc1W8MgoWc;1
BRqOAtulyqR;1
BRX0V8FDKEM;1
_8PY7RmSIE;1
BHs2P2Jh0QO;0
BI9xGmchRVZ;1
BI9y7bphOoE;1
BOXLYPlBb3b;1
3zuYNigfCP;1
BGE0AnngfDF;1
BGE1ZaagfG-;1
BGgPGsgAfD1;1
BGwlpmfgfNC;1
BOcckC9DXIA;1
BOPUBVsDfbe;1
BOUJPY1jxOw;1
BT8-rXYFhTW;1
BUjX0qxlVuI;1
BUjYrBDlASP;1
z__LijgfCk;1
7hmFkSjQ6c;1
BJ7AH1Cgp5E;1
BJIR1dEgr7r;1
BKPStNNAZ0O;1
BLDe-2vguo5;1
BM6YFeMAbIp;1
BM6YohCgxmS;1
BMbs-HUgc5B;1
BMJMKVJgdEx;0
BP7KQfggxYQ;0
BPe9azpAQQQ;1
BPsHH3iA3HA;1
BPxPC2YgvHw;1
BTp_DM1jCY9;1
9ropITuf8y;1
-1M8NWBekt;1
BEh8iM4BesT;0
BGJdBPSBejd;1
BH7LIreDkW1;1
BH8s3NiDf4g;1
BM6TnBFjxs4;1
BMb1-HnjbM8;1
BMY19qPDg7C;1
BN0bTDzDLrj;1
BNTOuLxDAIw;1
BOrIbBbj6n4;1
BPhqL6YDYOq;1
BTLwTy_DEMC;1
BQgH4dAAFE3;1
BQgH6s6A45V;1
BQhybGDB5ti;1
BQhyJ2uB7sm;1
BRPN6NmBXbj;1
BRPOxIbB0ni;1
BTGyTN4BdPI;1
BTIqDkDhler;0
BUie2o3hURX;1
BUifAcHhn7Y;0
BUifJfnhpWX;1
19_lc-KK8A;1
1H2PgQqK7U;1
1ksNykKKyu;1
1uE0AFqKx-;0
2zS8TGqK1t;0
3iSRomKK6e;1
3RRn8hKK52;1
4g_tlSqKxD;0
4k7CRiqK16;1
4k8uEwqK4g;1
507vV0qKyS;1
6mQkBLKKzE;0
7WOxwSqK87;1
BAE4vjbqKxT;1
BBvqT14KK9g;1
BDiktgyqK5_;1
BDp6Y7_KK4j;0
BEghEvJKKx-;1
BE_gyYxqK7s;1
BFMMHuvKKwl;1
BGF9WNpKK4n;0
BGh-Gd6qK0R;1
BGK4jufKKw2;1
BGw5lrUKK51;1
BHFIRbpATTg;1
BHn1oxEAgka;1
BHtME93AtyU;1
BInAzkOgQt1;1
BJdHDREAE8p;1
BJEhykUABvv;1
BJNmlx8go8-;1
BJqBIPiA5hz;1
BJuq8Dwg3p8;0
BK43ToLA4g8;1
BKyB7-2gwlv;1
BMn6xQxAASZ;1
BNhAZrigSXN;0
BNtrlVNgWFz;0
BNyJLf5gSdr;1
BNYxpeBAlcU;0
BNYxR9lgbDx;1
BOo1qEAgHm-;1
BOrWCCagmaD;1
BPP2d4AAagI;1
BPPy_FEAKRE;1
BRf4rcIDwr6;1
lJDCNqKKxG;1
p55rygKKzf;1
p59L4yqK2d;1
pBlkJ2qK2u;1
pFZOWwKKyu;1
pktPFMKK40;1
pny8mzqK6K;1
qF5DpLKKxM;1
r582AxqKy2;1
sLdTrwqK-F;1
t4oBWiKK8v;0
t4v6qVKKya;1
x-4rXyKK2K;1
x9XiG5KK4o;1
xCBDVaKK-7;1
xJL9K7KK9T;0
xOWAoJKK2A;1
xqDlUsqK4H;1
y9XAPtqKw_;1
yicn1MKK6I;1
yMUXYFKK91;1
yvaxDLqK2I;1
zClgRIqK3L;1
zW_Kp_KK9Y;1
z_uvSeqKxa;1
30HwwSRUdz;1
321xdnxUbM;0
33EdOExUdN;1
33JCQXRUTB;1
3iJtzgRUby;1
3iPF8rRUTT;1
3iSn0pRUXi;1
3iTJ8QRUYS;1
3kl5_nxUc-;1
3kmklERUd_;1
3kosL_xURR;1
3lHdECxUc-;1
3lHkYQRUdD;1
3nIaAdxUeP;1
3nIS20xUeE;1
3nVdatxUVK;1
3oV_RjxUQE;1
3q3M2ERUUh;1
3sFAL7RUfN;1
3sFWYYxUf9;1
3x4xF0RUXa;1
4Ip2hMRUWS;1
4IpmbORUV6;1
4NtdQOxUUe;1
4rIhjeRUWl;1
4rIlCERUWr;1
4S0SWUxUR9;1
4shfAmxUYI;1
4tnUMIxUa-;1
4VKeVlRUf7;1
4v_r7VxUaa;1
4xlupwxURF;1
BSU2eZ6FGtq;1
BSWOQZHlQ_Z;1
BUeXHxNFOpz;1
BOGdeNrAS90;1
24nU3RGSKZ;1
BEdILxsGSOM;1
BGEhMz7GSFi;1
BGeicWTmSFa;1
BGEko_XGSN7;1
BHESCdZhKxO;1
BHpa2-tBAwt;1
BIxTGqghe14;0
BKH_wrGBTws;1
BKk0oVQBreY;1
BKkzOPAB0-r;1
BKSzR0IhqtZ;0
BLQdFGKhKyI;1
BMdZ56ohVZq;1
BMjVjPABH28;1
BMlof3Bh16j;1
BMqEpTMhdf0;1
BMqwPDhBQjr;1
BNUEK0mBN8h;1
BOhgPjvhgTK;1
BOkEqJHhkKw;1
BOR1HJshyBv;1
BOrC6ziBYfo;1
BOTRKD6hhOB;1
BOYgHMSBSke;1
BPRBroXBRBw;1
BPRHBXUhQoM;0
BPRw6QuBoG9;1
BPShvlmh0Sm;1
BPuEQSMhTj6;1
BQ-TKhuA4B7;1
BQAbSt2hwwy;1
BQAB_qmhj6j;1
BQC0WqqhVVr;1
BQFgFWPABGI;1
BQkjg55hfyy;1
BRGDiDBgWio;1
BRGDpfbA6XT;1
BRPUi9LgRq1;1
BSBZlWdAuJu;0
BSGdiCngk9r;1
BSiY7URAuUT;1
BT01XKVA_0W;1
BTGevRIgnmy;1
BTQ24Ljgym8;1
BTYiRDqgM0-;0
BU1R2J2FJdO;0
BUg22K5gjJx;1
BUg8wCvAFBM;1
BUTkXTFASKx;0
BUyV8SWgrR7;0
_Jx5EEGSOP;0
15BFhhOLoE;1
30SSXlOLkV;1
BAmc09ROLj9;1
BGEqGxkuLhk;1
BGx-OH0uLk1;1
BKurXAHDs3c;1
BMAvrWsDYpL;1
BOPe-1yDvUl;1
BQvB0XZAeLu;1
BRNnd-ngN2E;1
BRPharMgbNr;0
BT52EOKlMmB;1
BT6kMEOlb54;0
BTJFglul_fo;1
BUeh1solrTR;1
BUjvQgFlXoH;1
BGJA0oDOj_T;1
BKky1oWAoKv;1
BGHLT3cDFwh;0
BIFSpjKhZnm;0
BJSYElPBd6G;1
BMrDGZLAzCa;0
